[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
+2.840858E+00	+7.718606E-03
+2.840960E+00	+7.723801E-03
+2.841364E+00	+7.728744E-03
+2.841364E+00	+7.733586E-03
+2.841566E+00	+7.738781E-03
+2.841364E+00	+7.743522E-03
+2.841867E+00	+7.748667E-03
+2.841766E+00	+7.753610E-03
+2.842171E+00	+7.758603E-03
+2.842171E+00	+7.763697E-03
+2.842472E+00	+7.768539E-03
+2.842573E+00	+7.773784E-03
+2.842674E+00	+7.778828E-03
+2.842674E+00	+7.783519E-03
+2.842775E+00	+7.788764E-03
+2.843180E+00	+7.793758E-03
+2.843380E+00	+7.798751E-03
+2.843281E+00	+7.803593E-03
+2.843180E+00	+7.808486E-03
+2.843380E+00	+7.813731E-03
+2.843582E+00	+7.818623E-03
+2.843582E+00	+7.823667E-03
+2.843987E+00	+7.828712E-03
+2.844692E+00	+7.833604E-03
+2.843885E+00	+7.838598E-03
+2.844288E+00	+7.843590E-03
+2.844793E+00	+7.848584E-03
+2.844490E+00	+7.853627E-03
+2.844692E+00	+7.858419E-03
+2.844692E+00	+7.863615E-03
+2.844894E+00	+7.868608E-03
+2.845097E+00	+7.873500E-03
+2.844995E+00	+7.878544E-03
+2.845398E+00	+7.883486E-03
+2.845398E+00	+7.888732E-03
+2.845802E+00	+7.893675E-03
+2.846205E+00	+7.898416E-03
+2.845802E+00	+7.903511E-03
+2.846004E+00	+7.908706E-03
+2.846104E+00	+7.913750E-03
+2.846407E+00	+7.918642E-03
+2.846508E+00	+7.923484E-03
+2.846508E+00	+7.928478E-03
+2.846811E+00	+7.933571E-03
+2.846811E+00	+7.938464E-03
+2.846811E+00	+7.943559E-03
+2.847012E+00	+7.948299E-03
+2.847113E+00	+7.953545E-03
+2.847719E+00	+7.958437E-03
+2.847416E+00	+7.963279E-03
+2.847416E+00	+7.968575E-03
+2.848223E+00	+7.973518E-03
+2.847818E+00	+7.978511E-03
+2.848021E+00	+7.983404E-03
+2.848324E+00	+7.988347E-03
+2.848223E+00	+7.993592E-03
+2.848526E+00	+7.998384E-03
+2.848627E+00	+8.003630E-03
+2.848627E+00	+8.008320E-03
+2.848627E+00	+8.013414E-03
+2.848627E+00	+8.018408E-03
+2.849131E+00	+8.023350E-03
+2.849434E+00	+8.028243E-03
+2.849735E+00	+8.033438E-03
+2.849434E+00	+8.038280E-03
+2.849634E+00	+8.043475E-03
+2.849735E+00	+8.048418E-03
+2.849836E+00	+8.053361E-03
+2.850140E+00	+8.058455E-03
+2.850241E+00	+8.063246E-03
+2.850039E+00	+8.068441E-03
+2.850542E+00	+8.073385E-03
+2.850342E+00	+8.078327E-03
+2.850342E+00	+8.083522E-03
+2.850946E+00	+8.088314E-03
+2.850845E+00	+8.093459E-03
+2.850946E+00	+8.098755E-03
+2.851048E+00	+8.103395E-03
+2.851551E+00	+8.108590E-03
+2.851250E+00	+8.113483E-03
+2.851652E+00	+8.118325E-03
+2.851955E+00	+8.123520E-03
+2.851551E+00	+8.128564E-03
+2.851955E+00	+8.133607E-03
+2.851753E+00	+8.138348E-03
+2.852661E+00	+8.143342E-03
+2.852459E+00	+8.148487E-03
+2.852661E+00	+8.153379E-03
+2.852762E+00	+8.158726E-03
+2.852661E+00	+8.163466E-03
+2.853065E+00	+8.168460E-03
+2.852762E+00	+8.173402E-03
+2.853065E+00	+8.178497E-03
+2.853165E+00	+8.183440E-03
+2.853468E+00	+8.188332E-03
+2.853266E+00	+8.193427E-03
+2.853569E+00	+8.198672E-03
+2.853771E+00	+8.203514E-03
+2.853771E+00	+8.208356E-03
+2.853872E+00	+8.213450E-03
+2.853973E+00	+8.218292E-03
+2.854275E+00	+8.223790E-03
+2.854376E+00	+8.228682E-03
+2.854376E+00	+8.233474E-03
+2.854881E+00	+8.238518E-03
+2.854578E+00	+8.243460E-03
+2.854881E+00	+8.248605E-03
+2.854881E+00	+8.253396E-03
+2.855385E+00	+8.258491E-03
+2.855587E+00	+8.263535E-03
+2.855284E+00	+8.268629E-03
+2.855486E+00	+8.273421E-03
+2.855688E+00	+8.278868E-03
+2.855888E+00	+8.283609E-03
+2.855989E+00	+8.288653E-03
+2.855989E+00	+8.293495E-03
+2.855989E+00	+8.298337E-03
+2.856091E+00	+8.303481E-03
+2.856293E+00	+8.308425E-03
+2.856293E+00	+8.313569E-03
+2.856596E+00	+8.318512E-03
+2.856596E+00	+8.323556E-03
+2.856796E+00	+8.328549E-03
+2.857100E+00	+8.333542E-03
+2.857302E+00	+8.338586E-03
+2.857302E+00	+8.343529E-03
+2.857403E+00	+8.348321E-03
+2.857201E+00	+8.353616E-03
+2.857201E+00	+8.358509E-03
+2.857603E+00	+8.363301E-03
+2.858007E+00	+8.368496E-03
+2.858007E+00	+8.373388E-03
+2.858210E+00	+8.378482E-03
+2.858210E+00	+8.383526E-03
+2.858109E+00	+8.388469E-03
+2.858511E+00	+8.393513E-03
+2.858713E+00	+8.398556E-03
+2.858511E+00	+8.403500E-03
+2.859320E+00	+8.408644E-03
+2.858915E+00	+8.413436E-03
+2.859016E+00	+8.418631E-03
+2.859219E+00	+8.423573E-03
+2.859520E+00	+8.428870E-03
+2.859621E+00	+8.433661E-03
+2.859419E+00	+8.438403E-03
+2.859924E+00	+8.443799E-03
+2.860025E+00	+8.448843E-03
+2.860025E+00	+8.453534E-03
+2.860226E+00	+8.458527E-03
+2.860025E+00	+8.463722E-03
+2.860126E+00	+8.468715E-03
+2.860832E+00	+8.473507E-03
+2.860529E+00	+8.478500E-03
+2.860529E+00	+8.483594E-03
+2.860731E+00	+8.488487E-03
+2.861134E+00	+8.493733E-03
+2.861437E+00	+8.499078E-03
+2.861235E+00	+8.504022E-03
+2.861235E+00	+8.508964E-03
+2.861740E+00	+8.514109E-03
+2.862143E+00	+8.519203E-03
+2.861437E+00	+8.524147E-03
+2.862041E+00	+8.529089E-03
+2.862041E+00	+8.534032E-03
+2.862244E+00	+8.539126E-03
+2.862244E+00	+8.544018E-03
+2.862749E+00	+8.549113E-03
+2.862749E+00	+8.554005E-03
+2.862749E+00	+8.559099E-03
+2.862850E+00	+8.564043E-03
+2.863050E+00	+8.569086E-03
+2.863050E+00	+8.574180E-03
+2.863152E+00	+8.579073E-03
+2.863455E+00	+8.584167E-03
+2.863354E+00	+8.589110E-03
+2.863657E+00	+8.594154E-03
+2.863556E+00	+8.599147E-03
+2.864161E+00	+8.604242E-03
+2.863857E+00	+8.609286E-03
+2.864363E+00	+8.614228E-03
+2.864363E+00	+8.619020E-03
+2.864967E+00	+8.624215E-03
+2.864262E+00	+8.628956E-03
+2.864363E+00	+8.634101E-03
+2.864565E+00	+8.639145E-03
+2.864664E+00	+8.644037E-03
+2.864866E+00	+8.649182E-03
+2.864967E+00	+8.654226E-03
+2.865170E+00	+8.658966E-03
+2.865372E+00	+8.664212E-03
+2.865372E+00	+8.669104E-03
+2.866077E+00	+8.674199E-03
+2.865875E+00	+8.679293E-03
+2.865673E+00	+8.684387E-03
+2.865774E+00	+8.689178E-03
+2.866077E+00	+8.694172E-03
+2.866077E+00	+8.699216E-03
+2.866077E+00	+8.704108E-03
+2.866682E+00	+8.709101E-03
+2.866381E+00	+8.714095E-03
+2.866783E+00	+8.719139E-03
+2.866581E+00	+8.724081E-03
+2.866985E+00	+8.729529E-03
+2.866884E+00	+8.734220E-03
+2.867188E+00	+8.739364E-03
+2.867086E+00	+8.744257E-03
+2.867289E+00	+8.749099E-03
+2.867388E+00	+8.754243E-03
+2.867792E+00	+8.759085E-03
+2.868196E+00	+8.764079E-03
+2.868196E+00	+8.769173E-03
+2.868801E+00	+8.774065E-03
+2.868498E+00	+8.779411E-03
+2.868498E+00	+8.784153E-03
+2.869305E+00	+8.788995E-03
+2.868700E+00	+8.794089E-03
+2.868801E+00	+8.799032E-03
+2.868700E+00	+8.804227E-03
+2.869507E+00	+8.809220E-03
+2.869102E+00	+8.814062E-03
+2.869102E+00	+8.819156E-03
+2.869406E+00	+8.824150E-03
+2.869204E+00	+8.829143E-03
+2.869911E+00	+8.834389E-03
+2.869810E+00	+8.839129E-03
+2.869709E+00	+8.844174E-03
+2.869911E+00	+8.848965E-03
+2.870010E+00	+8.854210E-03
+2.870516E+00	+8.859104E-03
+2.870213E+00	+8.864046E-03
+2.870213E+00	+8.869090E-03
+2.870617E+00	+8.874033E-03
+2.870718E+00	+8.879077E-03
+2.870819E+00	+8.884019E-03
+2.870918E+00	+8.889114E-03
+2.870819E+00	+8.894158E-03
+2.870918E+00	+8.899000E-03
+2.871525E+00	+8.904044E-03
+2.871323E+00	+8.908986E-03
+2.871927E+00	+8.913828E-03
+2.872028E+00	+8.919124E-03
+2.871727E+00	+8.923915E-03
+2.872231E+00	+8.929060E-03
+2.871826E+00	+8.934154E-03
+2.872332E+00	+8.939299E-03
+2.872231E+00	+8.943990E-03
+2.872129E+00	+8.948983E-03
+2.872635E+00	+8.953926E-03
+2.872534E+00	+8.959071E-03
+2.872734E+00	+8.963913E-03
+2.872734E+00	+8.968855E-03
+2.873240E+00	+8.974000E-03
+2.873138E+00	+8.979044E-03
+2.873240E+00	+8.984289E-03
+2.873442E+00	+8.989030E-03
+2.873541E+00	+8.994277E-03
+2.873642E+00	+8.999219E-03
+2.874046E+00	+9.004111E-03
+2.874046E+00	+9.008953E-03
+2.873945E+00	+9.013947E-03
+2.874249E+00	+9.018890E-03
+2.874550E+00	+9.024337E-03
+2.874350E+00	+9.028978E-03
+2.874449E+00	+9.033870E-03
+2.874853E+00	+9.039065E-03
+2.874651E+00	+9.043806E-03
+2.875055E+00	+9.048951E-03
+2.875458E+00	+9.054045E-03
+2.875156E+00	+9.058887E-03
+2.875357E+00	+9.063981E-03
+2.875257E+00	+9.068823E-03
+2.875357E+00	+9.073766E-03
+2.875458E+00	+9.078860E-03
+2.875660E+00	+9.083853E-03
+2.875963E+00	+9.088897E-03
+2.875660E+00	+9.093739E-03
+2.876064E+00	+9.098934E-03
+2.876366E+00	+9.103877E-03
+2.876568E+00	+9.108820E-03
+2.876366E+00	+9.113914E-03
+2.876467E+00	+9.118807E-03
+2.876366E+00	+9.123649E-03
+2.876770E+00	+9.128743E-03
+2.877073E+00	+9.133737E-03
+2.877172E+00	+9.138781E-03
+2.877274E+00	+9.143773E-03
+2.877073E+00	+9.148918E-03
+2.877375E+00	+9.153810E-03
+2.877577E+00	+9.158854E-03
+2.877779E+00	+9.163797E-03
+2.877779E+00	+9.168993E-03
+2.877880E+00	+9.173733E-03
+2.878080E+00	+9.178979E-03
+2.878181E+00	+9.183872E-03
+2.878181E+00	+9.188864E-03
+2.878384E+00	+9.193606E-03
+2.878687E+00	+9.198700E-03
+2.878687E+00	+9.203794E-03
+2.879089E+00	+9.208687E-03
+2.878887E+00	+9.213731E-03
+2.879595E+00	+9.218724E-03
+2.878887E+00	+9.223717E-03
+2.879089E+00	+9.228812E-03
+2.879089E+00	+9.233603E-03
+2.879494E+00	+9.238546E-03
+2.879393E+00	+9.243741E-03
+2.879795E+00	+9.248684E-03
+2.880098E+00	+9.254131E-03
+2.879896E+00	+9.258721E-03
+2.879896E+00	+9.263664E-03
+2.879997E+00	+9.268758E-03
+2.880503E+00	+9.273651E-03
+2.880604E+00	+9.278846E-03
+2.880604E+00	+9.283638E-03
+2.880703E+00	+9.288580E-03
+2.880905E+00	+9.294027E-03
+2.881107E+00	+9.298869E-03
+2.881208E+00	+9.303661E-03
+2.881411E+00	+9.308957E-03
+2.881411E+00	+9.313900E-03
+2.881310E+00	+9.318944E-03
+2.881512E+00	+9.323937E-03
+2.881712E+00	+9.328729E-03
+2.881813E+00	+9.334126E-03
+2.882015E+00	+9.338867E-03
+2.882318E+00	+9.344012E-03
+2.882116E+00	+9.348803E-03
+2.882217E+00	+9.353796E-03
+2.882318E+00	+9.358941E-03
+2.882519E+00	+9.363884E-03
+2.882721E+00	+9.369029E-03
+2.882923E+00	+9.373769E-03
+2.882923E+00	+9.378763E-03
+2.883024E+00	+9.384261E-03
+2.883326E+00	+9.388749E-03
+2.883326E+00	+9.394045E-03
+2.883629E+00	+9.398736E-03
+2.883629E+00	+9.403881E-03
+2.883629E+00	+9.409177E-03
+2.883730E+00	+9.413918E-03
+2.883730E+00	+9.418709E-03
+2.884033E+00	+9.423955E-03
+2.884033E+00	+9.428998E-03
+2.884335E+00	+9.433790E-03
+2.884436E+00	+9.438784E-03
+2.884739E+00	+9.443777E-03
+2.885445E+00	+9.449023E-03
+2.884739E+00	+9.453965E-03
+2.884941E+00	+9.459110E-03
+2.885141E+00	+9.463902E-03
+2.885344E+00	+9.468693E-03
+2.885445E+00	+9.474141E-03
+2.885344E+00	+9.478831E-03
+2.885242E+00	+9.483774E-03
+2.885748E+00	+9.488969E-03
+2.885344E+00	+9.494214E-03
+2.885849E+00	+9.499460E-03
+2.885950E+00	+9.504706E-03
+2.886251E+00	+9.509598E-03
+2.886454E+00	+9.514491E-03
+2.886454E+00	+9.519383E-03
+2.886656E+00	+9.524578E-03
+2.886555E+00	+9.529622E-03
+2.887159E+00	+9.534565E-03
+2.886856E+00	+9.539609E-03
+2.887159E+00	+9.544602E-03
+2.886957E+00	+9.549848E-03
+2.887564E+00	+9.554437E-03
+2.887260E+00	+9.559279E-03
+2.887665E+00	+9.564424E-03
+2.887764E+00	+9.569418E-03
+2.887564E+00	+9.574360E-03
+2.887564E+00	+9.579605E-03
+2.887966E+00	+9.584447E-03
+2.888269E+00	+9.589542E-03
+2.887966E+00	+9.594485E-03
+2.888472E+00	+9.599428E-03
+2.888573E+00	+9.604522E-03
+2.888672E+00	+9.609465E-03
+2.888773E+00	+9.614509E-03
+2.888773E+00	+9.619653E-03
+2.889380E+00	+9.624545E-03
+2.888975E+00	+9.629489E-03
+2.888975E+00	+9.634482E-03
+2.889883E+00	+9.639677E-03
+2.889278E+00	+9.644519E-03
+2.889481E+00	+9.649512E-03
+2.889278E+00	+9.654455E-03
+2.889883E+00	+9.659499E-03
+2.889883E+00	+9.664694E-03
+2.890186E+00	+9.669536E-03
+2.890085E+00	+9.674429E-03
+2.890287E+00	+9.679624E-03
+2.890287E+00	+9.684466E-03
+2.890388E+00	+9.689560E-03
+2.890287E+00	+9.694805E-03
+2.890791E+00	+9.699547E-03
+2.890892E+00	+9.704691E-03
+2.890993E+00	+9.709634E-03
+2.890892E+00	+9.714476E-03
+2.891396E+00	+9.719671E-03
+2.891294E+00	+9.724614E-03
+2.891497E+00	+9.729456E-03
+2.891598E+00	+9.734500E-03
+2.891800E+00	+9.739392E-03
+2.891800E+00	+9.744739E-03
+2.891598E+00	+9.749581E-03
+2.892002E+00	+9.754473E-03
+2.892002E+00	+9.759618E-03
+2.892405E+00	+9.764308E-03
+2.892506E+00	+9.769655E-03
+2.892607E+00	+9.774547E-03
+2.892405E+00	+9.779339E-03
+2.892809E+00	+9.784685E-03
+2.893110E+00	+9.789628E-03
+2.892910E+00	+9.794622E-03
+2.893414E+00	+9.799615E-03
+2.893414E+00	+9.804558E-03
+2.893616E+00	+9.809501E-03
+2.893515E+00	+9.814494E-03
+2.894018E+00	+9.819387E-03
+2.893717E+00	+9.824682E-03
+2.893616E+00	+9.829474E-03
+2.893818E+00	+9.834770E-03
+2.894119E+00	+9.839662E-03
+2.894220E+00	+9.844404E-03
+2.894423E+00	+9.849599E-03
+2.895229E+00	+9.854541E-03
+2.894625E+00	+9.859686E-03
+2.894827E+00	+9.864629E-03
+2.894726E+00	+9.869521E-03
+2.895128E+00	+9.874515E-03
+2.895229E+00	+9.879660E-03
+2.895128E+00	+9.884804E-03
+2.895229E+00	+9.889596E-03
+2.895330E+00	+9.894589E-03
+2.895432E+00	+9.899734E-03
+2.895834E+00	+9.904677E-03
+2.895733E+00	+9.909670E-03
+2.895935E+00	+9.914714E-03
+2.896238E+00	+9.919707E-03
+2.895935E+00	+9.924700E-03
+2.896339E+00	+9.929492E-03
+2.896542E+00	+9.934586E-03
+2.896238E+00	+9.939681E-03
+2.896542E+00	+9.945027E-03
+2.896542E+00	+9.949718E-03
+2.896542E+00	+9.954660E-03
+2.897146E+00	+9.959604E-03
+2.897045E+00	+9.964546E-03
+2.897146E+00	+9.969741E-03
+2.898155E+00	+9.974633E-03
+2.897247E+00	+9.979677E-03
+2.898457E+00	+9.984671E-03
+2.897650E+00	+9.989866E-03
+2.897751E+00	+9.994506E-03
+2.898054E+00	+9.999802E-03

